customer_id,acquisition_date,total_purchases,date,quantity,revenue,campaign,coupon_code,discount
0a2ceac8d52299dc582ae39f9c3353f7,2018-05-27,3,2022-09-30,10,129.3,Newsletter,TLMIVP,0.1
0a467c4e3f13d60676a1db8c52d63558,2022-01-13,1,2022-04-06,9,115.74,nan,nan,0.0
0a76d8f683e912d79da0840c1549aa1a,2018-03-25,1,2022-07-22,1,10.91,Partner,LCPPFQ,0.15
0ad1dd5cedb3ee85248eaab394adddf7,2022-02-23,1,2022-07-10,6,43.98,Newsletter,TLMIVP,0.1
0af97e27731e701ac39af5681935eb22,2021-03-05,1,2022-12-10,8,77.92,nan,nan,0.0
0b88f5a9f2b70fe17a03de3682376b48,2022-06-01,2,2022-07-24,5,60.9,nan,nan,0.0
0b88f5a9f2b70fe17a03de3682376b48,2022-06-01,2,2022-08-04,5,60.0,nan,nan,0.0
0b8ab9599b7fea22a06797acfb4d960c,2021-01-08,1,2021-11-22,11,87.45,nan,nan,0.0
0bbe2028aafc1b3777d7282a869d5076,2022-10-02,1,2022-10-22,5,51.3,Partner,LCPPFQ,0.15
0bfcbbe1e0c747f5a6d74db05bf6774b,2021-12-06,4,2022-06-22,3,40.2,nan,nan,0.0
0bfcbbe1e0c747f5a6d74db05bf6774b,2021-12-06,4,2022-07-04,2,10.22,nan,nan,0.0
0bfcbbe1e0c747f5a6d74db05bf6774b,2021-12-06,4,2022-07-07,7,101.5,nan,nan,0.0
0bfcbbe1e0c747f5a6d74db05bf6774b,2021-12-06,4,2022-08-01,6,42.3,nan,nan,0.0
0c1164ad77ac9ac81a9833c3a02aa597,2018-03-16,3,2020-06-28,5,51.75,nan,nan,0.0
0c1164ad77ac9ac81a9833c3a02aa597,2018-03-16,3,2022-07-18,2,23.54,nan,nan,0.0
0c1164ad77ac9ac81a9833c3a02aa597,2018-03-16,3,2022-09-27,2,22.34,nan,nan,0.0
0c19ae3b380a5b182aba8fd6f4af7503,2019-08-21,1,2022-01-29,4,52.24,nan,nan,0.0
0c64cff2738591f00e812f25e306e456,2022-11-26,2,2022-11-26,5,34.7,nan,nan,0.0
0c64cff2738591f00e812f25e306e456,2022-11-26,2,2022-12-03,1,13.93,nan,nan,0.0
0c91f73cc66f0d475565dc7841f59913,2020-06-24,1,2022-05-07,1,13.76,Newsletter,TLMIVP,0.1
0d182a798812519839bfc2d6b82f8211,2022-06-11,1,2022-09-15,8,89.84,nan,nan,0.0
0d8af2b08164358ebaea40c362e878d2,2018-03-12,1,2022-09-07,5,55.35,nan,nan,0.0
0d8c5a29ecf4a2387f2fac466d6681b8,2020-08-15,1,2022-11-21,3,22.11,nan,nan,0.0
0db8323eaa2f3ba0ac7f43d57a76e1fa,2022-09-06,1,2022-10-10,5,71.55,nan,nan,0.0
0e4c87a4fb3b27f4fe14d99f47b90a5c,2022-09-01,3,2022-09-17,4,23.16,Newsletter,TLMIVP,0.1
0e4c87a4fb3b27f4fe14d99f47b90a5c,2022-09-01,3,2022-10-13,7,84.84,Newsletter,TLMIVP,0.1
0e4c87a4fb3b27f4fe14d99f47b90a5c,2022-09-01,3,2022-12-24,5,34.55,Newsletter,TLMIVP,0.1
0e85db2d992dd823f0b9f7d9cba8f9df,2020-02-24,2,2020-10-25,6,69.96,nan,nan,0.0
0e85db2d992dd823f0b9f7d9cba8f9df,2020-02-24,2,2022-05-29,5,56.8,nan,nan,0.0
0eab69d494fd01fa9f6d6d3956447cdc,2019-04-21,4,2019-10-27,1,14.15,nan,nan,0.0
0eab69d494fd01fa9f6d6d3956447cdc,2019-04-21,4,2020-04-15,8,95.6,nan,nan,0.0
0eab69d494fd01fa9f6d6d3956447cdc,2019-04-21,4,2020-06-11,1,14.78,nan,nan,0.0
0eab69d494fd01fa9f6d6d3956447cdc,2019-04-21,4,2021-03-23,4,50.6,nan,nan,0.0
0ead22f502016061adc25214dc0dc624,2020-02-04,3,2020-05-23,6,53.4,nan,nan,0.0
0ead22f502016061adc25214dc0dc624,2020-02-04,3,2021-08-31,12,135.0,nan,nan,0.0
0ead22f502016061adc25214dc0dc624,2020-02-04,3,2022-10-19,2,24.0,nan,nan,0.0
0f37b95d793a3edd6c2efb8ec59e6cf9,2018-07-06,1,2022-07-29,6,41.1,Newsletter,TLMIVP,0.1
0f5e91bb7b564feb36292845e9195c92,2022-06-15,3,2022-07-31,5,51.8,Newsletter,TLMIVP,0.1
0f5e91bb7b564feb36292845e9195c92,2022-06-15,3,2022-09-03,8,111.6,Newsletter,TLMIVP,0.1
0f5e91bb7b564feb36292845e9195c92,2022-06-15,3,2022-11-15,5,59.15,Newsletter,TLMIVP,0.1
0fb5ca7e49e1e627cdbc2464c27707aa,2022-05-12,1,2022-05-14,8,70.48,nan,nan,0.0
0fcd126b5f1a1ad70cca10fa342a72eb,2021-11-26,1,2022-07-04,2,16.28,Newsletter,TLMIVP,0.1
1010a87e5a2c543dc6db038ecd18b58c,2019-07-26,1,2019-08-01,4,23.64,Newsletter,TLMIVP,0.1
1106b8e55dc39f5c7befb821baa47e4f,2018-03-24,2,2018-08-12,10,91.5,nan,nan,0.0
1106b8e55dc39f5c7befb821baa47e4f,2018-03-24,2,2018-12-22,2,15.62,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2021-09-14,4,53.52,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2021-12-14,8,63.52,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-01-18,3,30.72,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-01-19,4,28.0,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-01-20,1,5.11,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-04-19,5,35.35,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-05-17,9,68.76,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-11-02,6,61.98,nan,nan,0.0
1126bca14ef701a894373b78a1ac42c9,2021-01-03,9,2022-12-19,1,13.95,nan,nan,0.0
11529e6744bcace63eb27cd53becd408,2022-01-22,4,2022-08-09,1,6.08,nan,nan,0.0
11529e6744bcace63eb27cd53becd408,2022-01-22,4,2022-11-09,5,61.25,nan,nan,0.0
11529e6744bcace63eb27cd53becd408,2022-01-22,4,2022-11-13,3,19.17,nan,nan,0.0
11529e6744bcace63eb27cd53becd408,2022-01-22,4,2022-11-15,5,27.75,nan,nan,0.0
1185e5cafae26187a34f00049abb2e2f,2018-12-09,1,2020-08-05,5,63.55,nan,nan,0.0
1196fe97a1970a346352970c35fff5d1,2018-04-05,2,2018-08-11,6,72.18,Newsletter,TLMIVP,0.1
1196fe97a1970a346352970c35fff5d1,2018-04-05,2,2021-11-05,1,9.09,Newsletter,TLMIVP,0.1
11fd5e872f2a6d60d2cb7abe5452cd5a,2020-03-28,1,2022-07-15,4,36.64,Newsletter,TLMIVP,0.1
1200313a48c7d45aa90337ecf3c7da2b,2018-10-23,2,2020-01-13,7,48.44,nan,nan,0.0
1200313a48c7d45aa90337ecf3c7da2b,2018-10-23,2,2020-09-28,8,112.56,nan,nan,0.0
12bd6fd4daa74cbcc9cfe39bb7d6c802,2021-09-09,1,2022-01-10,6,55.8,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-11-08,8,56.96,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-11-10,3,38.55,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-11-12,8,63.2,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-11-28,7,87.78,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-12-01,6,84.0,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-12-07,7,56.42,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-12-14,8,95.2,nan,nan,0.0
134177e1b993365bb1ee807b6c6f8d8e,2022-10-20,8,2022-12-27,1,7.87,nan,nan,0.0
142fe7a8212ee34c0b7663b8e2331e29,2019-10-19,2,2020-07-27,12,149.64,nan,nan,0.0
142fe7a8212ee34c0b7663b8e2331e29,2019-10-19,2,2022-07-29,8,46.24,nan,nan,0.0
1574e0f89db6216b6020bc856e4d82ae,2022-11-22,1,2022-11-28,10,98.1,nan,nan,0.0
1581f46f7d382e9678b04fc887ea7f67,2019-04-16,1,2019-07-19,1,5.74,Partner,LCPPFQ,0.15
1620a889dd8b9b6c1b4443773d46b9e0,2021-01-07,3,2021-11-10,7,72.45,nan,nan,0.0
1620a889dd8b9b6c1b4443773d46b9e0,2021-01-07,3,2022-01-27,13,98.41,nan,nan,0.0
1620a889dd8b9b6c1b4443773d46b9e0,2021-01-07,3,2022-10-18,12,91.32,nan,nan,0.0
165563b98de7346d502ebd38fcd80ec3,2018-08-11,3,2019-04-26,4,28.56,Newsletter,TLMIVP,0.1
165563b98de7346d502ebd38fcd80ec3,2018-08-11,3,2021-06-06,1,9.39,Newsletter,TLMIVP,0.1
165563b98de7346d502ebd38fcd80ec3,2018-08-11,3,2021-12-07,2,26.98,Newsletter,TLMIVP,0.1
169b34dcbbe96630357d619b41d57e31,2020-11-29,1,2020-12-20,3,34.11,Newsletter,TLMIVP,0.1
16a12241794517ae4f2d049ddda6c79a,2020-06-16,2,2020-08-17,4,57.04,nan,nan,0.0
16a12241794517ae4f2d049ddda6c79a,2020-06-16,2,2021-06-03,2,14.6,nan,nan,0.0
1702ce3d803b14501082320e05720446,2019-02-05,3,2020-08-03,5,51.65,nan,nan,0.0
1702ce3d803b14501082320e05720446,2019-02-05,3,2022-04-16,8,76.16,nan,nan,0.0
1702ce3d803b14501082320e05720446,2019-02-05,3,2022-08-19,1,8.57,nan,nan,0.0
171a7e18bcf31a1943b75397af32ecf0,2022-08-07,1,2022-08-29,3,30.51,Newsletter,TLMIVP,0.1
1747386902502d3770881bd1231e40f7,2021-12-20,2,2022-03-07,6,78.06,nan,nan,0.0
1747386902502d3770881bd1231e40f7,2021-12-20,2,2022-06-18,3,20.22,nan,nan,0.0
174cac7896a1a84637f8170b941ad298,2020-05-19,4,2020-08-02,7,93.66,nan,nan,0.0
174cac7896a1a84637f8170b941ad298,2020-05-19,4,2021-12-11,7,95.2,nan,nan,0.0
174cac7896a1a84637f8170b941ad298,2020-05-19,4,2022-06-23,2,19.14,nan,nan,0.0
174cac7896a1a84637f8170b941ad298,2020-05-19,4,2022-10-22,7,58.17,nan,nan,0.0
179af16004970c533452c3ae7625cdf4,2022-03-10,4,2022-05-11,7,41.58,nan,nan,0.0
179af16004970c533452c3ae7625cdf4,2022-03-10,4,2022-06-25,7,82.18,nan,nan,0.0
179af16004970c533452c3ae7625cdf4,2022-03-10,4,2022-07-05,1,8.6,nan,nan,0.0
179af16004970c533452c3ae7625cdf4,2022-03-10,4,2022-07-13,6,57.42,nan,nan,0.0
17c4e38286476bf5f53601bcd9c31d4a,2020-02-07,5,2021-02-17,2,18.84,nan,nan,0.0
17c4e38286476bf5f53601bcd9c31d4a,2020-02-07,5,2021-04-11,3,36.33,nan,nan,0.0
17c4e38286476bf5f53601bcd9c31d4a,2020-02-07,5,2021-08-31,5,50.25,nan,nan,0.0
17c4e38286476bf5f53601bcd9c31d4a,2020-02-07,5,2022-04-23,4,41.36,nan,nan,0.0
17c4e38286476bf5f53601bcd9c31d4a,2020-02-07,5,2022-04-28,3,15.66,nan,nan,0.0
188f140705e0648afeda9f8d4b3cf39b,2020-01-12,2,2020-08-30,8,101.2,nan,nan,0.0
188f140705e0648afeda9f8d4b3cf39b,2020-01-12,2,2020-12-19,9,77.04,nan,nan,0.0
18b76af7f1f55f37094a9139be04afe3,2019-08-02,5,2019-08-02,5,31.05,nan,nan,0.0
18b76af7f1f55f37094a9139be04afe3,2019-08-02,5,2020-04-11,2,15.32,nan,nan,0.0
18b76af7f1f55f37094a9139be04afe3,2019-08-02,5,2020-11-06,6,74.88,nan,nan,0.0
18b76af7f1f55f37094a9139be04afe3,2019-08-02,5,2021-10-04,8,109.84,nan,nan,0.0
18b76af7f1f55f37094a9139be04afe3,2019-08-02,5,2022-11-25,3,17.04,nan,nan,0.0
18c435bb8f3e78b29eca478b58943584,2021-12-28,5,2022-04-04,5,64.2,nan,nan,0.0
18c435bb8f3e78b29eca478b58943584,2021-12-28,5,2022-04-24,9,92.25,nan,nan,0.0
18c435bb8f3e78b29eca478b58943584,2021-12-28,5,2022-05-06,10,69.0,nan,nan,0.0
18c435bb8f3e78b29eca478b58943584,2021-12-28,5,2022-10-23,9,119.43,nan,nan,0.0
18c435bb8f3e78b29eca478b58943584,2021-12-28,5,2022-11-29,1,12.75,nan,nan,0.0
18e5b61ff706abb025c16d8dcf9f4c92,2021-05-21,3,2021-08-15,6,84.12,nan,nan,0.0
18e5b61ff706abb025c16d8dcf9f4c92,2021-05-21,3,2021-12-16,1,8.47,nan,nan,0.0
18e5b61ff706abb025c16d8dcf9f4c92,2021-05-21,3,2022-06-03,7,35.28,nan,nan,0.0
1991354347d582046483d244c0d27c13,2019-04-18,3,2020-12-15,7,84.28,Newsletter,TLMIVP,0.1
1991354347d582046483d244c0d27c13,2019-04-18,3,2021-01-14,3,15.87,Newsletter,TLMIVP,0.1
1991354347d582046483d244c0d27c13,2019-04-18,3,2021-12-03,2,13.76,Newsletter,TLMIVP,0.1
19a79a1b3b8038c09c4b9d49e322dc6b,2021-07-11,2,2022-01-21,6,85.62,nan,nan,0.0
19a79a1b3b8038c09c4b9d49e322dc6b,2021-07-11,2,2022-11-05,5,59.15,nan,nan,0.0
1a1d5c051567aef0559721758a83a5a0,2020-08-11,2,2022-08-24,2,24.28,nan,nan,0.0
1a1d5c051567aef0559721758a83a5a0,2020-08-11,2,2022-10-14,8,65.28,nan,nan,0.0
1a5320399f130cdcb18286e6feee8e01,2019-03-01,1,2021-06-09,5,72.4,Newsletter,TLMIVP,0.1
1a623db30e57769c3e4562474ddf0500,2022-10-31,2,2022-12-07,5,43.5,nan,nan,0.0
1a623db30e57769c3e4562474ddf0500,2022-10-31,2,2022-12-26,9,49.32,nan,nan,0.0
1a7bf36eedd5ca6dac7e57ca6c091e66,2020-10-16,1,2022-05-06,9,67.86,nan,nan,0.0
1acb322f8c5a8cee44a32effdcab3326,2022-01-01,4,2022-02-24,3,19.26,nan,nan,0.0
1acb322f8c5a8cee44a32effdcab3326,2022-01-01,4,2022-03-26,6,48.36,nan,nan,0.0
1acb322f8c5a8cee44a32effdcab3326,2022-01-01,4,2022-04-30,6,55.32,nan,nan,0.0
1acb322f8c5a8cee44a32effdcab3326,2022-01-01,4,2022-11-26,6,55.2,nan,nan,0.0
1af8e099e5378a9d70449e81dcdeb44a,2020-12-10,4,2021-11-23,4,56.72,nan,nan,0.0
1af8e099e5378a9d70449e81dcdeb44a,2020-12-10,4,2022-01-15,6,80.1,nan,nan,0.0
1af8e099e5378a9d70449e81dcdeb44a,2020-12-10,4,2022-08-14,1,13.5,nan,nan,0.0
1af8e099e5378a9d70449e81dcdeb44a,2020-12-10,4,2022-11-20,12,123.84,nan,nan,0.0
